name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,2507,4.51s,1.17ms,10.41us,1.18ms,124.81us,1.06ms,3.79ms
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,64314,4.56s,32.76us,833.00ns,33.12us,1.96us,28.75us,85.94us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,28779,4.56s,82.62us,1.71us,83.22us,4.15us,65.25us,195.52us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,23952,3489,4.51s,857.97us,8.62us,859.94us,21.84us,801.75us,1.21ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,23952,7624,4.51s,391.92us,5.27us,393.42us,10.67us,354.56us,496.61us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,23952,2919,4.51s,1.03ms,44.94us,1.03ms,62.13us,869.36us,1.72ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,23952,11675,4.56s,254.99us,2.84us,256.90us,8.63us,241.89us,422.03us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,165683,4.61s,11.37us,186.00ns,11.49us,663.00ns,10.30us,56.48us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,16759,4.56s,170.02us,3.45us,172.28us,10.49us,151.63us,510.86us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,127879,4.61s,15.25us,286.00ns,15.39us,864.00ns,13.57us,53.17us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,81712,4.56s,25.58us,860.00ns,25.77us,2.04us,20.35us,140.94us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,61436,4,5.76s,924.56ms,14.88ms,942.34ms,41.84ms,908.24ms,1.01s
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,61436,2,6.01s,1.96s,2.66ms,1.96s,2.66ms,1.96s,1.97s
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,61436,857,4.56s,3.49ms,34.90us,3.50ms,56.23us,3.37ms,3.75ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,32819,4.56s,90.83us,116.00ns,91.38us,2.81us,90.27us,308.56us
curated/12-dictionary/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,8339,4.56s,357.49us,4.74us,359.74us,11.64us,330.54us,553.91us
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,545,4.51s,4.66ms,56.27us,4.68ms,112.59us,4.48ms,5.20ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,32,4.56s,92.58ms,719.99us,92.69ms,945.47us,91.37ms,95.62ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,395,4.56s,7.50ms,164.90us,7.44ms,329.65us,6.22ms,8.17ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,299,4.56s,9.90ms,100.74us,9.90ms,321.27us,8.57ms,10.77ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,6,4.91s,17.74ms,228.43us,17.55ms,881.81us,15.65ms,18.30ms
curated/13-noseyparker/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,10,5.01s,325.52ms,14.44ms,326.55ms,13.04ms,304.32ms,341.49ms
curated/13-noseyparker/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,8,4.91s,410.19ms,5.20ms,404.53ms,10.85ms,386.93ms,418.76ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,308,4.56s,2.61ms,32.00us,2.63ms,72.05us,2.52ms,3.08ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,201,4.56s,2.98ms,59.58us,3.06ms,167.50us,2.85ms,3.50ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100,32597,4.56s,91.50us,1.44us,91.98us,4.75us,84.70us,493.69us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100,73055,4.56s,40.57us,1.22us,40.97us,2.11us,36.44us,139.25us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100,25719,4.56s,115.53us,1.65us,116.58us,5.75us,97.63us,282.48us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100,475809,4.77s,6.15us,16.00ns,6.27us,534.00ns,5.73us,39.73us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,200,8505,4.51s,351.47us,4.11us,352.67us,12.41us,317.43us,601.79us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,200,19868,4.56s,150.52us,4.71us,150.88us,6.78us,133.47us,232.30us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,200,6788,4.51s,439.94us,4.20us,441.94us,19.59us,382.04us,905.26us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,200,121074,4.61s,24.58us,424.00ns,24.73us,0.98us,23.99us,93.83us
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1000,355,4.56s,8.42ms,47.37us,8.47ms,191.06us,8.22ms,9.88ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1000,1000,4.51s,3.01ms,67.90us,3.00ms,93.91us,2.78ms,3.32ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1000,260,4.56s,11.52ms,125.40us,11.55ms,188.50us,10.54ms,12.03ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1000,4796,4.51s,623.47us,1.53us,625.52us,5.92us,620.86us,701.45us
