name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,81,1000000,3.69s,1.54us,29.00ns,1.57us,220.00ns,1.36us,72.28us
imported/rsc/match-class-in-range,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,81,1000000,683.19ms,24.00ns,0.00ns,24.00ns,22.00ns,21.00ns,6.02us
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,161,199331,4.61s,14.83us,295.00ns,15.01us,924.00ns,14.44us,91.19us
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,161,568382,4.88s,5.23us,358.00ns,5.22us,621.00ns,4.16us,76.72us
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,161,802550,4.93s,3.66us,38.00ns,3.70us,346.00ns,3.41us,75.78us
imported/rsc/match-class-unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,161,1000000,1.04s,242.00ns,7.00ns,242.00ns,149.00ns,229.00ns,103.57us
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,26,1000000,1.39s,374.00ns,9.00ns,380.00ns,203.00ns,324.00ns,186.63us
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,26,1000000,1.09s,197.00ns,4.00ns,204.00ns,65.00ns,181.00ns,12.19us
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,26,1000000,734.03ms,58.00ns,1.00ns,60.00ns,38.00ns,54.00ns,15.92us
imported/rsc/anchored-literal-short-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,26,1000000,633.45ms,23.00ns,1.00ns,24.00ns,16.00ns,20.00ns,5.02us
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,390,701166,4.88s,4.19us,53.00ns,4.24us,368.00ns,3.66us,44.65us
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,390,1000000,2.24s,768.00ns,13.00ns,782.00ns,197.00ns,650.00ns,115.76us
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,390,1000000,732.87ms,59.00ns,1.00ns,61.00ns,34.00ns,54.00ns,6.25us
