name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,400532,4.72s,6.06us,119.00ns,6.13us,472.00ns,4.98us,65.99us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,18969,4.56s,152.56us,3.06us,154.21us,7.12us,144.62us,249.27us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,285590,4.67s,8.74us,175.00ns,8.87us,739.00ns,7.16us,177.95us
curated/09-aws-keys/compile-quick,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,103863,4.56s,20.71us,397.00ns,21.00us,1.32us,18.91us,78.76us
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,151522,835,4.56s,3.59ms,27.33us,3.60ms,65.14us,3.40ms,4.53ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,151522,2166,4.51s,1.38ms,8.72us,1.39ms,17.61us,1.33ms,1.50ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,151522,478,4.56s,6.27ms,70.21us,6.29ms,113.05us,6.02ms,6.79ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,13781,4.56s,216.98us,0.95us,217.66us,2.80us,213.89us,281.06us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,248919,292,4.56s,10.27ms,33.88us,10.28ms,69.03us,10.16ms,10.80ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,248919,739,4.56s,4.05ms,28.43us,4.06ms,60.60us,3.94ms,4.56ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,248919,283,4.56s,10.61ms,37.09us,10.63ms,83.08us,10.49ms,11.19ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,7464,4.56s,400.58us,1.92us,401.94us,5.10us,393.96us,459.51us
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,18,4.61s,169.55ms,349.21us,169.59ms,550.56us,168.78ms,170.90ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,41,4.61s,74.20ms,2.74ms,73.26ms,2.62ms,70.06ms,76.93ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,10,4.81s,315.89ms,3.18ms,315.70ms,4.39ms,309.43ms,324.04ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,36,4.61s,84.98ms,486.54us,84.81ms,695.59us,83.35ms,85.88ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,26,4.66s,115.64ms,322.98us,115.57ms,458.14us,114.55ms,116.18ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,83,4.61s,35.45ms,377.73us,36.39ms,1.38ms,34.51ms,38.61ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,18,4.76s,174.81ms,535.47us,174.99ms,1.02ms,173.52ms,177.99ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,321,4.56s,9.36ms,29.86us,9.36ms,46.34us,9.27ms,9.50ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,113866,4.56s,21.66us,325.00ns,21.91us,1.11us,19.87us,78.77us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,4677,4.51s,631.10us,7.20us,633.86us,15.98us,588.24us,854.53us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,89379,4.56s,25.32us,458.00ns,25.68us,1.71us,21.47us,169.71us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31285,4.56s,74.39us,1.19us,74.99us,3.21us,69.13us,132.27us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,50774,4.56s,48.99us,2.40us,49.08us,3.53us,39.13us,154.50us
