name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31489,4.56s,73.68us,1.20us,73.98us,2.61us,68.87us,145.50us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,52147,4.56s,47.03us,1.11us,47.72us,2.50us,42.93us,102.15us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,1012,4.51s,2.94ms,9.86us,2.95ms,37.39us,2.90ms,3.31ms
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,63627,4.56s,33.19us,756.00ns,33.43us,1.61us,30.31us,78.21us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,31330,4.56s,76.21us,1.17us,76.52us,3.33us,66.16us,212.89us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,23952,3498,4.51s,856.56us,6.75us,857.64us,16.04us,822.33us,1.17ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,23952,9478,4.56s,314.89us,2.95us,316.46us,9.05us,299.88us,454.16us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,23952,3021,4.51s,0.99ms,7.90us,0.99ms,17.86us,939.97us,1.19ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,23952,11519,4.56s,259.92us,2.72us,260.39us,6.61us,245.40us,426.59us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,163701,4.61s,11.58us,221.00ns,11.69us,869.00ns,9.51us,121.32us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,12008,4.56s,240.16us,3.00us,242.49us,11.04us,219.08us,643.61us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,128168,4.61s,15.16us,345.00ns,15.26us,1.05us,12.75us,158.34us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,86459,4.56s,23.86us,376.00ns,24.08us,1.21us,21.76us,81.81us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,61436,4,5.46s,906.47ms,563.98us,907.15ms,1.71ms,905.62ms,910.03ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,61436,5,5.51s,670.74ms,1.12ms,666.75ms,9.47ms,647.96ms,673.31ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,61436,920,4.56s,3.25ms,38.52us,3.26ms,71.07us,3.12ms,3.83ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,32875,4.56s,90.80us,78.00ns,91.23us,4.21us,90.40us,328.68us
curated/12-dictionary/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,8333,4.56s,357.49us,4.76us,359.98us,11.65us,338.41us,456.81us
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,583,4.56s,4.37ms,28.22us,4.39ms,91.30us,4.03ms,5.30ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,24,4.66s,127.26ms,506.81us,128.08ms,5.14ms,125.19ms,152.42ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,417,4.56s,7.03ms,28.77us,7.06ms,173.57us,6.17ms,9.46ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,317,4.51s,9.32ms,28.40us,9.33ms,69.55us,9.18ms,9.81ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,6,4.76s,15.67ms,36.72us,15.74ms,205.95us,15.60ms,16.19ms
curated/13-noseyparker/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,10,4.76s,312.56ms,6.52ms,311.90ms,6.70ms,304.39ms,319.21ms
curated/13-noseyparker/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,8,4.56s,379.59ms,8.81ms,375.43ms,11.21ms,361.32ms,394.10ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,317,4.56s,2.62ms,48.12us,2.64ms,88.53us,2.41ms,3.01ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,202,4.56s,2.93ms,14.66us,2.95ms,69.66us,2.89ms,3.35ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100,32042,4.56s,93.37us,1.40us,93.58us,3.33us,83.91us,192.64us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100,82509,4.56s,35.98us,462.00ns,36.28us,1.55us,32.53us,77.38us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100,25974,4.56s,114.46us,1.55us,115.44us,11.16us,97.49us,1.44ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100,492952,4.78s,5.92us,49.00ns,6.05us,414.00ns,5.73us,66.78us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,200,8345,4.51s,359.02us,4.18us,359.43us,9.85us,327.01us,516.98us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,200,25128,4.56s,118.88us,1.48us,119.31us,4.09us,103.70us,343.29us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,200,6765,4.51s,441.49us,3.84us,443.40us,12.89us,418.45us,710.55us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,200,121516,4.61s,24.27us,185.00ns,24.64us,4.20us,23.99us,1.32ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1000,361,4.56s,8.32ms,29.50us,8.33ms,64.79us,8.19ms,8.80ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1000,1269,4.51s,2.35ms,39.76us,2.37ms,88.31us,2.15ms,4.19ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1000,282,4.56s,10.62ms,23.03us,10.64ms,121.89us,10.49ms,11.91ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1000,4807,4.51s,622.52us,882.00ns,624.09us,4.28us,620.73us,671.47us
