name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,46564,4.56s,53.32us,1.48us,53.72us,3.10us,39.29us,191.41us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,18213,4.56s,154.56us,4.21us,157.46us,14.56us,123.86us,654.14us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,57338,4.56s,36.87us,1.08us,37.23us,2.23us,32.58us,85.36us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,28220,4.56s,84.04us,1.86us,84.57us,3.89us,76.30us,154.89us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,23952,3079,4.51s,0.97ms,17.79us,0.97ms,31.07us,900.00us,1.27ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,"count mismatch, expected 600, got 529",,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,23952,2717,4.51s,1.10ms,18.54us,1.10ms,35.93us,1.02ms,1.67ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,23952,10979,4.56s,271.65us,3.73us,273.19us,9.40us,253.70us,418.78us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,157370,4.61s,12.03us,214.00ns,12.18us,0.99us,9.40us,179.97us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,110374,4.56s,22.28us,679.00ns,23.15us,8.98us,17.21us,352.70us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,116263,4.61s,16.65us,387.00ns,16.83us,1.38us,13.34us,198.60us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,77206,4.56s,26.45us,0.98us,27.02us,2.98us,20.04us,241.93us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,61436,4,5.91s,0.97s,5.52ms,0.98s,9.14ms,0.97s,0.99s
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,61436,2,5.96s,1.96s,8.47ms,1.96s,8.47ms,1.95s,1.97s
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,61436,872,4.56s,3.42ms,30.53us,3.44ms,79.55us,3.33ms,3.88ms
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,32892,4.56s,90.79us,118.00ns,91.18us,1.21us,90.27us,132.49us
curated/12-dictionary/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,61436,8011,4.61s,373.01us,4.80us,374.44us,10.58us,351.22us,545.36us
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,559,4.56s,4.57ms,93.20us,4.57ms,144.45us,3.84ms,5.17ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,222,4.56s,12.77ms,165.11us,12.80ms,250.16us,12.30ms,13.65ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,403,4.56s,7.24ms,49.28us,7.29ms,148.29us,7.08ms,7.87ms
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,304,4.56s,9.71ms,127.44us,9.73ms,262.05us,8.72ms,10.79ms
curated/12-dictionary/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,3,5.46s,16.79ms,6.31us,16.98ms,274.23us,16.79ms,17.37ms
curated/13-noseyparker/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,10,4.91s,322.59ms,7.31ms,322.11ms,7.95ms,312.49ms,332.56ms
curated/13-noseyparker/multi,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,8,4.86s,402.79ms,2.49ms,397.33ms,8.61ms,385.57ms,405.37ms
curated/13-noseyparker/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,328,4.56s,2.71ms,29.45us,2.72ms,72.35us,2.57ms,3.35ms
curated/13-noseyparker/compile-multi,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,194,4.56s,3.30ms,37.87us,3.31ms,87.45us,2.98ms,3.60ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100,28950,4.56s,103.17us,2.15us,103.56us,5.01us,76.83us,264.07us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100,1000000,4.44s,2.31us,57.00ns,2.34us,396.00ns,1.78us,220.87us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100,24177,4.56s,121.88us,2.45us,124.02us,9.57us,95.98us,399.26us
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100,480189,4.77s,6.05us,39.00ns,6.21us,442.00ns,5.74us,39.18us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,200,8263,4.51s,362.09us,4.50us,363.00us,11.48us,325.38us,622.22us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,200,673089,4.88s,4.37us,107.00ns,4.42us,352.00ns,3.86us,34.02us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,200,6621,4.51s,451.58us,5.00us,453.06us,15.15us,372.22us,949.46us
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,200,119475,4.61s,24.64us,78.00ns,25.06us,0.99us,24.50us,70.12us
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1000,348,4.51s,8.60ms,46.76us,8.63ms,118.17us,8.40ms,9.24ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1000,135363,4.61s,21.97us,518.00ns,22.12us,1.18us,19.63us,80.24us
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1000,268,4.56s,11.18ms,38.23us,11.22ms,141.67us,11.03ms,11.96ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1000,4812,4.51s,622.53us,915.00ns,623.47us,2.63us,620.68us,649.72us
